Genre,RecordOrigin,RecordCreationDate,RecordIdentifier,Roll
Conference paper,u13yq2s5,2021-10-03,1600003,KTHB
Article in journal,u13yq2s5,2021-10-03,1600004,KTHB
Conference paper,u13yq2s5,2021-10-03,1599910,KTHB
Conference paper,u13yq2s5,2021-10-03,1599921,KTHB
Conference paper,u13yq2s5,2021-10-03,1599991,KTHB
Article in journal,u13yq2s5,2021-10-03,1599898,KTHB
Conference paper,u13yq2s5,2021-10-03,1599922,KTHB
Conference paper,u13yq2s5,2021-10-03,1599908,KTHB
Article in journal,u13yq2s5,2021-10-03,1599901,KTHB
Conference paper,u13yq2s5,2021-10-03,1599915,KTHB
Article in journal,u13yq2s5,2021-10-03,1599912,KTHB
Conference paper,u13yq2s5,2021-10-03,1599990,KTHB
Conference paper,u13yq2s5,2021-10-03,1599903,KTHB
Conference paper,u13yq2s5,2021-10-03,1599992,KTHB
Conference paper,u13yq2s5,2021-10-03,1599993,KTHB
Conference paper,u13yq2s5,2021-10-03,1599906,KTHB
Conference paper,u13yq2s5,2021-10-03,1599999,KTHB
Conference paper,u13yq2s5,2021-10-03,1600000,KTHB
Chapter in book,u13yq2s5,2021-10-03,1599905,KTHB
Conference paper,u13yq2s5,2021-10-03,1599926,KTHB
Conference paper,u13yq2s5,2021-10-03,1599902,KTHB
Conference paper,u13yq2s5,2021-10-03,1599918,KTHB
Conference paper,u13yq2s5,2021-10-03,1599996,KTHB
Conference paper,u13yq2s5,2021-10-03,1599924,KTHB
Conference paper,u13yq2s5,2021-10-03,1599914,KTHB
Conference paper,u13yq2s5,2021-10-03,1599907,KTHB
Conference paper,u1ppug9t,2021-10-03,1600006,okänd
Article in journal,u1czoysx,2021-10-03,1599937,okänd
Article in journal,u1n0phox,2021-10-03,1599904,okänd
Conference paper,u1coq1jm,2021-10-04,1600208,KTHB
Conference paper,u1coq1jm,2021-10-04,1600276,KTHB
Article in journal,u1coq1jm,2021-10-04,1600205,KTHB
Article in journal,u1coq1jm,2021-10-04,1600211,KTHB
Article in journal,u1coq1jm,2021-10-04,1600209,KTHB
Article in journal,u1coq1jm,2021-10-04,1600260,KTHB
Article in journal,u1coq1jm,2021-10-04,1600274,KTHB
Article in journal,u1coq1jm,2021-10-04,1600244,KTHB
Article in journal,u1coq1jm,2021-10-04,1600218,KTHB
Conference paper,u1bgketo,2021-10-04,1600353,okänd
Article in journal,u1coq1jm,2021-10-04,1600280,KTHB
Article in journal,u13h9uqy,2021-10-05,1600726,KTHB
Article in journal,u1rlgurr,2021-10-05,1600828,okänd
Article in journal,u1rlgurr,2021-10-05,1600831,okänd
Conference paper,u1coq1jm,2021-10-05,1600513,KTHB
Article in journal,u1coq1jm,2021-10-05,1600652,KTHB
Article in journal,u1coq1jm,2021-10-05,1600667,KTHB
Conference paper,u1coq1jm,2021-10-05,1600510,KTHB
Article in journal,u1coq1jm,2021-10-05,1600657,KTHB
Article in journal,u1coq1jm,2021-10-05,1600617,KTHB
Article in journal,u1coq1jm,2021-10-05,1600553,KTHB
Article in journal,u1coq1jm,2021-10-05,1600621,KTHB
Article in journal,u1coq1jm,2021-10-05,1600672,KTHB
Article in journal,u1coq1jm,2021-10-05,1600638,KTHB
Article in journal,u13h9uqy,2021-10-05,1600477,KTHB
Article in journal,u1coq1jm,2021-10-05,1600507,KTHB
Article in journal,u1coq1jm,2021-10-05,1600619,KTHB
Article in journal,u1coq1jm,2021-10-05,1600623,KTHB
Conference paper,u16qcucj,2021-10-05,1600469,okänd
Conference paper,u1coq1jm,2021-10-05,1600525,KTHB
Article in journal,u1coq1jm,2021-10-05,1600522,KTHB
Article in journal,u1coq1jm,2021-10-05,1600549,KTHB
Article in journal,u1coq1jm,2021-10-05,1600635,KTHB
Article in journal,u1coq1jm,2021-10-05,1600629,KTHB
Article in journal,u13h9uqy,2021-10-05,1600478,KTHB
Article in journal,u1coq1jm,2021-10-05,1600644,KTHB
Article in journal,u1coq1jm,2021-10-05,1600663,KTHB
Article in journal,u1tlob8u,2021-10-05,1600751,okänd
Article in journal,u13h9uqy,2021-10-05,1600475,KTHB
Article in journal,u165gotv,2021-10-06,1600850,okänd
Conference paper,u1g2662e,2021-10-06,1601110,okänd
Article in journal,u1nn3rh5,2021-10-06,1600890,okänd
Article in journal,u1coq1jm,2021-10-06,1600894,KTHB
Article in journal,u1coq1jm,2021-10-06,1600899,KTHB
Conference paper,u1w7tfrt,2021-10-06,1601085,okänd
Chapter in book,u1rp75t5,2021-10-06,1600841,okänd
Article in journal,u1coq1jm,2021-10-06,1600902,KTHB
Article in journal,u1coq1jm,2021-10-06,1600896,KTHB
Article in journal,u1ul8fms,2021-10-06,1601034,okänd
Article in journal,u1b2g8nt,2021-10-06,1601052,okänd
Article in journal,u13h9uqy,2021-10-06,1600920,KTHB
Article in journal,u1yvm08u,2021-10-06,1600903,okänd
Conference paper,u1s4fzm8,2021-10-07,1601283,okänd
Conference paper,u1i8jvxh,2021-10-08,1601629,KTHB
Chapter in book,u10y2491,2021-10-10,1601709,okänd
Article in journal,u1dnh3dm,2021-10-10,1601724,KTHB
Article in journal,u1dnh3dm,2021-10-10,1601722,KTHB
Article in journal,u1dnh3dm,2021-10-10,1601725,KTHB
Conference paper,u12rc2ga,2021-10-10,1601730,okänd
Article in journal,u1dnh3dm,2021-10-10,1601723,KTHB
Article in journal,u1dnh3dm,2021-10-10,1601720,KTHB
Article in journal,u1ymswuh,2021-10-11,1602032,KTHB
Conference paper,u1ymswuh,2021-10-11,1602059,KTHB
Article in journal,u1ymswuh,2021-10-11,1602055,KTHB
Article in journal,u1ymswuh,2021-10-11,1602028,KTHB
Article in journal,u1u92v2l,2021-10-11,1602093,okänd
Article (review/survey),u1coq1jm,2021-10-11,1602004,KTHB
Article in journal,u1coq1jm,2021-10-11,1601938,KTHB
Article in journal,u1coq1jm,2021-10-11,1601997,KTHB
Article in journal,u1ymswuh,2021-10-11,1602027,KTHB
Article in journal,u1coq1jm,2021-10-11,1601928,KTHB
Article in journal,u1coq1jm,2021-10-11,1602005,KTHB
Article in journal,u1coq1jm,2021-10-11,1601940,KTHB
Article in journal,u1coq1jm,2021-10-11,1601954,KTHB
Article in journal,u1coq1jm,2021-10-11,1601944,KTHB
Article in journal,u1coq1jm,2021-10-11,1602000,KTHB
Article in journal,u1coq1jm,2021-10-11,1602003,KTHB
Article in journal,u1coq1jm,2021-10-11,1601960,KTHB
Article in journal,u1coq1jm,2021-10-11,1601995,KTHB
Article in journal,u1coq1jm,2021-10-11,1602001,KTHB
Article in journal,u1coq1jm,2021-10-11,1602002,KTHB
Conference paper,u1coq1jm,2021-10-11,1602010,KTHB
Article in journal,u1u92v2l,2021-10-11,1602100,okänd
Article in journal,u1coq1jm,2021-10-12,1602352,KTHB
Article in journal,u1coq1jm,2021-10-12,1602331,KTHB
Article in journal,u1coq1jm,2021-10-12,1602343,KTHB
Conference paper,u1coq1jm,2021-10-12,1602322,KTHB
Article in journal,u1dglfid,2021-10-12,1602464,okänd
Conference paper,u1farda5,2021-10-12,1602396,okänd
Article in journal,u1dglfid,2021-10-12,1602469,okänd
Article in journal,u1hb441n,2021-10-12,1602304,okänd
Conference paper,u1tanbwh,2021-10-12,1602454,okänd
Article in journal,u15c9pqg,2021-10-12,1602528,okänd
Chapter in book,u1imgf1e,2021-10-12,1602306,okänd
Article in journal,u1imgf1e,2021-10-12,1602291,okänd
Article in journal,u1imgf1e,2021-10-12,1602302,okänd
Article in journal,u1coq1jm,2021-10-13,1602677,KTHB
Article in journal,u1coq1jm,2021-10-13,1602698,KTHB
Conference paper,u1i8jvxh,2021-10-13,1602830,KTHB
Article in journal,u1coq1jm,2021-10-13,1602673,KTHB
Article in journal,u1i8jvxh,2021-10-13,1602818,KTHB
Article in journal,u1coq1jm,2021-10-13,1602689,KTHB
Article in journal,u1coq1jm,2021-10-13,1602708,KTHB
Article in journal,u13h9uqy,2021-10-13,1602872,KTHB
Article in journal,u13h9uqy,2021-10-13,1602864,KTHB
Article in journal,u1akp55e,2021-10-13,1602840,okänd
Article (book review),u13h9uqy,2021-10-13,1602876,KTHB
Article in journal,u13h9uqy,2021-10-13,1602874,KTHB
Conference paper,u1x6ri9g,2021-10-13,1602852,okänd
Article in journal,u1akp55e,2021-10-13,1602842,okänd
Article (review/survey),u1i8jvxh,2021-10-13,1602847,KTHB
Conference paper,u1i8jvxh,2021-10-13,1602849,KTHB
Article in journal,u13h9uqy,2021-10-13,1602687,KTHB
Article in journal,u1ugb8pi,2021-10-13,1602707,okänd
Article in journal,u13h9uqy,2021-10-13,1602691,KTHB
Article in journal,u13h9uqy,2021-10-13,1602670,KTHB
Article in journal,u13h9uqy,2021-10-13,1602880,KTHB
Conference paper,u1ymswuh,2021-10-14,1603156,KTHB
Article (review/survey),u13h9uqy,2021-10-14,1603011,KTHB
Article in journal,u13h9uqy,2021-10-14,1603106,KTHB
Article in journal,u13h9uqy,2021-10-14,1603181,KTHB
Article in journal,u13h9uqy,2021-10-14,1603147,KTHB
Article in journal,u13h9uqy,2021-10-14,1603137,KTHB
Article in journal,u13h9uqy,2021-10-14,1603069,KTHB
Article in journal,u13h9uqy,2021-10-14,1603065,KTHB
Article in journal,u13h9uqy,2021-10-14,1602956,KTHB
Article in journal,u13h9uqy,2021-10-14,1602963,KTHB
Conference paper,u1ubyco0,2021-10-14,1603007,okänd
Conference paper,u12rc2ga,2021-10-14,1602977,okänd
Article in journal,u13h9uqy,2021-10-14,1602954,KTHB
Article in journal,u13h9uqy,2021-10-14,1602971,KTHB
Article (review/survey),u13h9uqy,2021-10-14,1603171,KTHB
Article (review/survey),u13h9uqy,2021-10-15,1603594,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603479,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603387,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603339,KTHB
Conference paper,u1kd2mni,2021-10-15,1603525,okänd
Article in journal,u1i8jvxh,2021-10-15,1603426,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603423,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603501,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603421,KTHB
Conference paper,u16gh7nr,2021-10-15,1603468,okänd
Article in journal,u1i8jvxh,2021-10-15,1603476,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603499,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603388,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603428,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603504,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603381,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603382,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603481,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603378,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603432,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603380,KTHB
Article (review/survey),u1i8jvxh,2021-10-15,1603502,KTHB
Conference paper,u1i8jvxh,2021-10-15,1603506,KTHB
Article in journal,u1i8jvxh,2021-10-15,1603509,KTHB
Conference paper,u1zy6e02,2021-10-17,1603681,okänd
Article (book review),u1ymswuh,2021-10-18,1603863,KTHB
Conference paper,u1ymswuh,2021-10-18,1603762,KTHB
Article in journal,u1coq1jm,2021-10-18,1603946,KTHB
Article in journal,u1coq1jm,2021-10-18,1603951,KTHB
Conference paper,u1ymswuh,2021-10-18,1603748,KTHB
Article in journal,u1td64sd,2021-10-18,1604151,admin
Article in journal,u13h9uqy,2021-10-18,1603853,KTHB
Article in journal,u1td64sd,2021-10-18,1604144,admin
Article in journal,u13h9uqy,2021-10-18,1603850,KTHB
Article (review/survey),u13h9uqy,2021-10-18,1603879,KTHB
Article in journal,u13h9uqy,2021-10-18,1604098,KTHB
Article in journal,u13h9uqy,2021-10-18,1603875,KTHB
Article in journal,u13h9uqy,2021-10-18,1603841,KTHB
Article in journal,u1zd54qu,2021-10-19,1604189,okänd
Article in journal,u13h9uqy,2021-10-19,1604406,KTHB
Conference proceedings (editor),u129j9xq,2021-10-19,1604230,okänd
Conference proceedings (editor),u1ei3hdg,2021-10-19,1604250,okänd
Article (book review),u1zd54qu,2021-10-19,1604183,okänd
Article in journal,u1j5hqr2,2021-10-19,1604387,okänd
Conference paper,u13h9uqy,2021-10-20,1604525,KTHB
Conference paper,u1o2txrh,2021-10-20,1604528,KTHB
Article in journal,u1o2txrh,2021-10-20,1604520,KTHB
Article (review/survey),u1o2txrh,2021-10-20,1604539,KTHB
Article in journal,u1o2txrh,2021-10-20,1604544,KTHB
Conference paper,u1ymswuh,2021-10-21,1604770,KTHB
Conference paper,u10m1c54,2021-10-21,1605090,okänd
Conference paper,u10m1c54,2021-10-21,1605084,okänd
Conference paper,u10m1c54,2021-10-21,1605095,okänd
Article in journal,u1o2txrh,2021-10-21,1604854,KTHB
Article in journal,u1o2txrh,2021-10-21,1604988,KTHB
Conference paper,u10m1c54,2021-10-21,1605075,okänd
Article in journal,u1o2txrh,2021-10-21,1604960,KTHB
Conference paper,u1o2txrh,2021-10-21,1605065,KTHB
Article in journal,u1o2txrh,2021-10-21,1605000,KTHB
Conference paper,u16d7gzt,2021-10-21,1605080,okänd
Article in journal,u1o2txrh,2021-10-21,1604832,KTHB
Article in journal,u1h3o82s,2021-10-21,1604825,okänd
Article in journal,u16d7gzt,2021-10-21,1605093,okänd
Article in journal,u1o2txrh,2021-10-21,1604837,KTHB
Article in journal,u1i8jvxh,2021-10-21,1604842,KTHB
Article in journal,u1o2txrh,2021-10-21,1604847,KTHB
Article in journal,u1o2txrh,2021-10-21,1604844,KTHB
Article in journal,u1o2txrh,2021-10-21,1604849,KTHB
Article in journal,u1o2txrh,2021-10-21,1605025,KTHB
Article in journal,u16d7gzt,2021-10-21,1605087,okänd
Article in journal,u1ht8xqq,2021-10-21,1604741,okänd
Article in journal,u1o2txrh,2021-10-21,1604980,KTHB
Conference paper,u1s7as48,2021-10-22,1605316,okänd
Article in journal,u1o2txrh,2021-10-22,1605225,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605339,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605342,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605341,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605305,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605330,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605358,KTHB
Article in journal,u13h9uqy,2021-10-22,1605287,KTHB
Conference paper,u1o2txrh,2021-10-22,1605151,KTHB
Article in journal,u1o2txrh,2021-10-22,1605354,KTHB
Article in journal,u1o2txrh,2021-10-22,1605286,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605328,KTHB
Article in journal,u1o2txrh,2021-10-22,1605153,KTHB
Article in journal,u1o2txrh,2021-10-22,1605160,KTHB
Article in journal,u1o2txrh,2021-10-22,1605318,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605317,KTHB
Article in journal,u1o2txrh,2021-10-22,1605332,KTHB
Article in journal,u1o2txrh,2021-10-22,1605155,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605303,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605344,KTHB
Article in journal,u13h9uqy,2021-10-22,1605290,KTHB
Conference paper,u1i8jvxh,2021-10-22,1605333,KTHB
Conference paper,u174pd18,2021-10-23,1605437,okänd
Conference paper,u174pd18,2021-10-23,1605438,okänd
Collection (editor),u1ibhpuf,2021-10-23,1605426,okänd
Article in journal,u1ibhpuf,2021-10-23,1605424,okänd
Chapter in book,u174pd18,2021-10-23,1605436,okänd
Book,u1gtxgyk,2021-10-25,1605627,okänd
Book,u1gtxgyk,2021-10-25,1605635,okänd
Article in journal,u1o2txrh,2021-10-25,1605589,KTHB
Article in journal,u1o2txrh,2021-10-25,1605529,KTHB
Article in journal,u1o2txrh,2021-10-25,1605531,KTHB
Article in journal,u1o2txrh,2021-10-25,1605534,KTHB
Article in journal,u1o2txrh,2021-10-25,1605527,KTHB
Article in journal,u1o2txrh,2021-10-25,1605609,KTHB
Article in journal,u1o2txrh,2021-10-25,1605687,KTHB
Article in journal,u1o2txrh,2021-10-25,1605640,KTHB
Article in journal,u1o2txrh,2021-10-25,1605568,KTHB
Article in journal,u1o2txrh,2021-10-25,1605537,KTHB
Article in journal,u1o2txrh,2021-10-25,1605667,KTHB
Article in journal,u1o2txrh,2021-10-25,1605651,KTHB
Article in journal,u1o2txrh,2021-10-25,1605647,KTHB
Book,u1gtxgyk,2021-10-25,1605649,okänd
Article in journal,u1o2txrh,2021-10-25,1605684,KTHB
Article in journal,u1o2txrh,2021-10-25,1605604,KTHB
Article in journal,u1o2txrh,2021-10-25,1605631,KTHB
Book,u1gtxgyk,2021-10-25,1605639,okänd
Article in journal,u1o2txrh,2021-10-25,1605620,KTHB
Article (review/survey),u1o2txrh,2021-10-25,1605598,KTHB
Article in journal,u1i8jvxh,2021-10-26,1605972,KTHB
Article in journal,u1i8jvxh,2021-10-26,1605985,KTHB
Article in journal,u1i8jvxh,2021-10-26,1605966,KTHB
Article in journal,u15grklp,2021-10-26,1606062,okänd
Article in journal,u1j03vj9,2021-10-26,1605970,okänd
Conference paper,u12j3kfz,2021-10-26,1605986,okänd
Article in journal,u1i8jvxh,2021-10-26,1605984,KTHB
Article in journal,u1o2txrh,2021-10-26,1605922,KTHB
Conference paper,u1i8jvxh,2021-10-26,1605964,KTHB
Article in journal,u1i8jvxh,2021-10-26,1605981,KTHB
Article in journal,u13h9uqy,2021-10-26,1606161,KTHB
Article in journal,u1i8jvxh,2021-10-26,1605968,KTHB
Article in journal,u13h9uqy,2021-10-26,1606189,KTHB
Conference paper,u1a5cj0f,2021-10-27,1606448,okänd
Article in journal,u1i8jvxh,2021-10-27,1606291,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606528,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606532,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606564,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606529,KTHB
Article in journal,u1o2txrh,2021-10-27,1606424,KTHB
Article in journal,u1o2txrh,2021-10-27,1606324,KTHB
Article in journal,u1o2txrh,2021-10-27,1606471,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606552,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606543,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606540,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606558,KTHB
Conference paper,u1dnh3dm,2021-10-27,1606538,KTHB
Conference paper,u1dnh3dm,2021-10-27,1606553,KTHB
Conference paper,u1a5cj0f,2021-10-27,1606440,okänd
Article in journal,u1dnh3dm,2021-10-27,1606535,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606534,KTHB
Article in journal,u1o2txrh,2021-10-27,1606378,KTHB
Article in journal,u1dnh3dm,2021-10-27,1606527,KTHB
Article in journal,u1o2txrh,2021-10-27,1606480,KTHB
Article in journal,u1o2txrh,2021-10-27,1606500,KTHB
Article (review/survey),u1dnh3dm,2021-10-27,1606556,KTHB
Article in journal,u1o2txrh,2021-10-27,1606363,KTHB
Conference paper,u1dnh3dm,2021-10-27,1606561,KTHB
Article in journal,u1rcy6zy,2021-10-27,1606441,okänd
Article in journal,u1o2txrh,2021-10-27,1606319,KTHB
Article in journal,u1pptq8q,2021-10-28,1606821,okänd
Article in journal,u1i8jvxh,2021-10-28,1606700,KTHB
Conference paper,u1art3er,2021-10-28,1606691,okänd
Article in journal,u1i8jvxh,2021-10-28,1606795,KTHB
Article in journal,u1o2txrh,2021-10-28,1606604,KTHB
Article in journal,u1i8jvxh,2021-10-28,1606790,KTHB
Article in journal,u1o2txrh,2021-10-28,1606598,KTHB
Article in journal,u1i8jvxh,2021-10-28,1606792,KTHB
Article in journal,u1o2txrh,2021-10-28,1606657,KTHB
Article in journal,u18oji9i,2021-10-28,1606707,okänd
Article in journal,u1o2txrh,2021-10-28,1606594,KTHB
Article in journal,u1pptq8q,2021-10-28,1606840,okänd
Article in journal,u1j004px,2021-10-28,1606701,okänd
Article in journal,u1o2txrh,2021-10-28,1606590,KTHB
Article in journal,u1i8jvxh,2021-10-28,1606797,KTHB
Article in journal,u1o2txrh,2021-10-28,1606622,KTHB
Article in journal,u1lb49t7,2021-10-28,1606760,okänd
Conference paper,u1zru7ro,2021-10-29,1607125,okänd
Conference paper,u1cduvdl,2021-10-29,1606994,okänd
Conference paper,u18q3zv4,2021-10-30,1607225,okänd
Article in journal,u18q3zv4,2021-10-30,1607223,okänd
Chapter in book,u1rp75t5,2021-10-31,1607246,okänd
Article in journal,u1rp75t5,2021-10-31,1607245,okänd
Conference paper,u13h9uqy,2021-11-01,1607655,KTHB
Article in journal,u1coq1jm,2021-11-01,1607423,KTHB
Article in journal,u1coq1jm,2021-11-01,1607360,KTHB
Article in journal,u1coq1jm,2021-11-01,1607418,KTHB
Article in journal,u1coq1jm,2021-11-01,1607375,KTHB
Article in journal,u1coq1jm,2021-11-01,1607382,KTHB
Article (review/survey),u1a596wi,2021-11-01,1607284,okänd
Article in journal,u1d5fmyt,2021-11-01,1607585,okänd
Article in journal,u1coq1jm,2021-11-01,1607493,KTHB
Article in journal,u1coq1jm,2021-11-01,1607355,KTHB
Article in journal,u1coq1jm,2021-11-01,1607379,KTHB
Article in journal,u1coq1jm,2021-11-01,1607465,KTHB
Article in journal,u1coq1jm,2021-11-01,1607358,KTHB
Article in journal,u1coq1jm,2021-11-01,1607361,KTHB
Article in journal,u1qrgzes,2021-11-01,1607351,okänd
Article in journal,u1msirw5,2021-11-01,1607608,okänd
Article in journal,u1coq1jm,2021-11-01,1607405,KTHB
Article in journal,u1coq1jm,2021-11-01,1607401,KTHB
Article in journal,u1yf6180,2021-11-01,1607340,okänd
Article in journal,u1coq1jm,2021-11-01,1607489,KTHB
Article in journal,u1coq1jm,2021-11-01,1607497,KTHB
Article in journal,u1coq1jm,2021-11-01,1607391,KTHB
Conference paper,u1ld1zks,2021-11-01,1607653,okänd
Article in journal,u1coq1jm,2021-11-01,1607495,KTHB
Article in journal,u1coq1jm,2021-11-01,1607366,KTHB
Article in journal,u1coq1jm,2021-11-01,1607385,KTHB
Article in journal,u1coq1jm,2021-11-01,1607368,KTHB
Article in journal,u1uffh3c,2021-11-01,1607502,okänd
Article in journal,u1coq1jm,2021-11-01,1607410,KTHB
Article in journal,u1coq1jm,2021-11-01,1607365,KTHB
Article in journal,u1coq1jm,2021-11-01,1607494,KTHB
Article in journal,u1qrgzes,2021-11-01,1607348,okänd
Article in journal,u12aw6xm,2021-11-02,1608110,okänd
Conference paper,u1jqk24g,2021-11-02,1607818,okänd
Article in journal,u1t2f7n5,2021-11-02,1607797,admin
Conference paper,u1jqk24g,2021-11-02,1607800,okänd
Article in journal,u1d5fmyt,2021-11-02,1607803,okänd
Conference paper,u1x5a6j5,2021-11-02,1608081,okänd
Article in journal,u1t2f7n5,2021-11-02,1607788,admin
Conference paper,u1x5a6j5,2021-11-02,1608087,okänd
Conference paper,u1x5a6j5,2021-11-02,1608077,okänd
Conference paper,u1d5fmyt,2021-11-03,1608294,okänd
Article in journal,u13h9uqy,2021-11-03,1608472,KTHB
Article in journal,u1i8jvxh,2021-11-03,1608162,KTHB
Article in journal,u13h9uqy,2021-11-03,1608467,KTHB
Article in journal,u1t2f7n5,2021-11-03,1608277,admin
Article in journal,u1t2f7n5,2021-11-03,1608221,admin
Article in journal,u18oji9i,2021-11-03,1608265,okänd
Article in journal,u1d5fmyt,2021-11-03,1608210,okänd
Article in journal,u13h9uqy,2021-11-03,1608480,KTHB
Article in journal,u13h9uqy,2021-11-03,1608483,KTHB
Article in journal,u1d5fmyt,2021-11-03,1608279,okänd
Article in journal,u13h9uqy,2021-11-03,1608470,KTHB
Article in journal,u1i8jvxh,2021-11-03,1608161,KTHB
Article in journal,u13h9uqy,2021-11-03,1608486,KTHB
Article in journal,u1i8jvxh,2021-11-03,1608158,KTHB
Article in journal,u13h9uqy,2021-11-03,1608477,KTHB
Article in journal,u1i8jvxh,2021-11-03,1608165,KTHB
Article in journal,u1t2f7n5,2021-11-03,1608282,admin
